FY,SIC,EMPLOYEES,PRODUCTS,PRODHOURS,E2_plant_cost,E2_plant_usage,E2 in joule,kWh,KW,MW
1999.0,3544.0,85.0,machined automotive components and assemblies,4131.0,12159.0,2514.0,2650000000000.0,736780.6704,178.3540718,0.178354072
1989.0,3089.0,259.0,OPTICAL LENSES,7000.0,10669.0,2514.0,2650000000000.0,736780.6704,105.2543815,0.105254381
1990.0,3089.0,79.0,CUSTOM INJECTION MOLDING,6000.0,9314.0,2509.0,2650000000000.0,735315.3151,122.5525525,0.122552553
1995.0,3544.0,30.0,tools and dies,5000.0,11932.0,2498.0,2640000000000.0,732091.5333,146.4183067,0.146418307
2011.0,2273.0,275.0,Automotive Textile Acoustical Systems,6000.0,27102.0,2485.0,2620000000000.0,728281.6094,121.3802682,0.121380268
2019.0,3451.0,23.0,Automotive Fasteners,4000.0,18486.0,2483.0,2620000000000.0,727695.4672,181.9238668,0.181923867
1993.0,3334.0,40.0,Casted aluminum fittngs,4800.0,12624.0,2480.0,2620000000000.0,726816.254,151.4200529,0.151420053
1986.0,3441.0,45.0,FABR. STRUCTURAL STEEL,2250.0,15558.0,2450.0,2580000000000.0,718024.1219,319.121832,0.319121832
2022.0,3448.0,60.0,Insulated Metal Panels,4368.0,23976.0,2449.0,2580000000000.0,717731.0509,164.3157168,0.164315717
2002.0,3568.0,80.0,Fluid piping system,7488.0,22627.0,2447.0,2580000000000.0,717144.9087,95.77255725,0.095772557
1993.0,3544.0,107.0,Punches and Dies,4500.0,12526.0,2438.0,2570000000000.0,714507.2691,158.7793931,0.158779393
1994.0,3564.0,107.0,"blowers, fans",5000.0,53194.0,2428.0,2560000000000.0,711576.5584,142.3153117,0.142315312
1995.0,3661.0,506.0,"900MHz phones, radar detectors,CDPD modems",7800.0,12198.0,2414.0,2550000000000.0,707473.5634,90.7017389,0.090701739
2011.0,3826.0,250.0,MRI Coils,3600.0,21285.0,2399.0,2530000000000.0,703077.4973,195.2993048,0.195299305
1989.0,3566.0,80.0,GEAR BOX & MOTOR DRIVES,2100.0,10300.0,2396.0,2530000000000.0,702198.2841,334.3801353,0.334380135
2007.0,2821.0,70.0,Polypropylene Compounding,8568.0,30587.0,2395.0,2530000000000.0,701905.2131,81.92171021,0.08192171
2000.0,3556.0,350.0,Commercial cooking equipment,7344.0,11495.0,2361.0,2490000000000.0,691940.7967,94.21851807,0.094218518
1982.0,3599.0,117.0,SPECIAL MACHINES,5700.0,10614.0,2357.0,2490000000000.0,690768.5124,121.1874583,0.121187458
2002.0,3861.0,60.0,Photoreceptors for laser printers and copiers,8568.0,22200.0,2315.0,2440000000000.0,678459.5274,79.18528565,0.079185286
1983.0,2431.0,140.0,GARAGE DOORS AND OPENERS,3000.0,12827.0,2301.0,2430000000000.0,674356.5325,224.7855108,0.224785511
2003.0,3089.0,105.0,Injection molded plastic parts,6240.0,13774.0,2299.0,2430000000000.0,673770.3903,107.9760241,0.107976024
1994.0,3085.0,80.0,plastic containers,8400.0,12849.0,2278.0,2400000000000.0,667615.8979,79.47808308,0.079478083
1991.0,3083.0,140.0,LAMINATED TUBS,8500.0,11224.0,2271.0,2400000000000.0,665564.4004,78.30169416,0.078301694
2011.0,3321.0,20.0,Gray and Ductile Castings,2500.0,26565.0,2225.0,2350000000000.0,652083.1311,260.8332525,0.260833252
1984.0,3321.0,50.0,GRAY IRON CASTINGS,1400.0,12401.0,2180.0,2300000000000.0,638894.933,456.3535236,0.456353524
2010.0,3444.0,35.0,sheet metal products,4769.0,22849.0,2169.0,2290000000000.0,635671.1512,133.2923362,0.133292336
2017.0,3399.0,80.0,Precision Machined Components,7200.0,17879.0,2167.0,2290000000000.0,635085.0091,88.20625126,0.088206251
1992.0,2679.0,100.0,FAST FOOD PAPER PACKAGE,7200.0,9531.0,2140.0,2260000000000.0,627172.0902,87.10723475,0.087107235
2010.0,3841.0,561.0,Medical Surgical Tools,6600.0,25935.0,2128.0,2250000000000.0,623655.2373,94.49321778,0.094493218
2001.0,3089.0,50.0,Blow molded plastic parts,5760.0,24342.0,2112.0,2230000000000.0,618966.1002,107.4593924,0.107459392
1994.0,3089.0,160.0,plastic injection molding,6000.0,10709.0,2109.0,2230000000000.0,618086.887,103.0144812,0.103014481
2001.0,3714.0,230.0,Motor Vehicle Parts,2400.0,12702.0,2086.0,2200000000000.0,611346.2524,254.7276052,0.254727605
1985.0,3544.0,602.0,PUNCHES & DIES,6800.0,11722.0,2056.0,2170000000000.0,602554.1203,88.61090004,0.0886109
2006.0,3053.0,130.0,Aluminum and Steel,4400.0,23093.0,2053.0,2170000000000.0,601674.9071,136.7442971,0.136744297
2002.0,3332.0,150.0,Adhesive application equipment,5720.0,18606.0,2041.0,2150000000000.0,598158.0542,104.5730864,0.104573086
2019.0,3451.0,50.0,Screw Machine Products,6000.0,16252.0,2030.0,2140000000000.0,594934.2724,99.15571207,0.099155712
1988.0,3443.0,80.0,CUSTOM METAL FABRICATION,4600.0,9082.0,2030.0,2140000000000.0,594934.2724,129.3335375,0.129333537
2004.0,2752.0,46.0,"Printing, die cutting, paperboard",5408.0,19814.0,2013.0,2120000000000.0,589952.0643,109.0887693,0.109088769
1997.0,3444.0,24.0,Specialty Steel Products,2750.0,10135.0,1990.0,2100000000000.0,583211.4296,212.0768835,0.212076884
1992.0,3651.0,182.0,SOUND SYSTEMS (AUTOS),2160.0,8965.0,1990.0,2100000000000.0,583211.4296,270.0052915,0.270005292
1994.0,3089.0,54.0,plastic injection molding,7500.0,11439.0,1981.0,2090000000000.0,580573.79,77.40983867,0.077409839
1985.0,3451.0,95.0,SCREW MACHINE PRODUCTS,6500.0,11422.0,1976.0,2080000000000.0,579108.4347,89.09360533,0.089093605
1994.0,2522.0,30.0,metal cabinets,3000.0,9853.0,1950.0,2060000000000.0,571488.5868,190.4961956,0.190496196
1983.0,3291.0,75.0,ABRASIVE SPECIALTIES,2250.0,10923.0,1936.0,2040000000000.0,567385.5919,252.1713742,0.252171374
1991.0,2677.0,220.0,ENVELOPES,6640.0,8362.0,1929.0,2040000000000.0,565334.0944,85.14067686,0.085140677
1995.0,3089.0,140.0,plastic injection molding,7200.0,9570.0,1903.0,2010000000000.0,557714.2465,77.46031202,0.077460312
1993.0,3231.0,21.0,mirrors,2625.0,9050.0,1903.0,2010000000000.0,557714.2465,212.4625701,0.21246257
1989.0,3544.0,76.0,SHEET METAL STAMPING DIE,5300.0,8094.0,1866.0,1970000000000.0,546870.6169,103.1831353,0.103183135
2002.0,3643.0,230.0,Aluminum electrical connectors,4820.0,18147.0,1865.0,1970000000000.0,546577.5459,113.3978311,0.113397831
1999.0,3271.0,7.0,Cinder and concrete blocks,2500.0,9115.0,1859.0,1960000000000.0,544819.1195,217.9276478,0.217927648
2023.0,2891.0,100.0,Polymer Sealants,6240.0,27157.0,1841.0,1940000000000.0,539543.8402,86.465359,0.086465359
1993.0,3544.0,153.0,"blades, vanes, blisks, vane disk",8400.0,8185.0,1839.0,1940000000000.0,538957.698,64.16163072,0.064161631
1993.0,3089.0,101.0,plastic containers,8400.0,8185.0,1839.0,1940000000000.0,538957.698,64.16163072,0.064161631
2013.0,3465.0,58.0,Metal Stamping products,4940.0,17831.0,1822.0,1920000000000.0,533975.4899,108.0922044,0.108092204
1997.0,2392.0,80.0,Cotton Mops,4250.0,10775.0,1820.0,1920000000000.0,533389.3477,125.5033759,0.125503376
1987.0,3643.0,150.0,ELECTRICAL CONNECTORS,4250.0,9537.0,1807.0,1910000000000.0,529579.4238,124.6069232,0.124606923
1987.0,3542.0,60.0,TUBE & FURNISHING TOOLS,2250.0,9086.0,1801.0,1900000000000.0,527820.9974,234.5871099,0.23458711
2001.0,3679.0,280.0,Solenoids,4125.0,14956.0,1778.0,1880000000000.0,521080.3628,126.3225122,0.126322512
2009.0,3599.0,230.0,Hardwood Veneer,3760.0,18073.0,1765.0,1860000000000.0,517270.4389,137.5719252,0.137571925
1985.0,2329.0,167.0,MEN'S ATHLETIC APPAREL,2400.0,11461.0,1760.0,1860000000000.0,515805.0835,214.9187848,0.214918785
2007.0,3523.0,25.0,Farm Machinery,2250.0,19944.0,1756.0,1850000000000.0,514632.7992,228.7256885,0.228725689
1998.0,3599.0,100.0,Automotive Parts,6800.0,8518.0,1747.0,1840000000000.0,511995.1596,75.29340582,0.075293406
2018.0,3842.0,200.0,Human Prosthetics,7000.0,11666.0,1731.0,1830000000000.0,507306.0225,72.47228892,0.072472289
1990.0,3599.0,72.0,PRECISION MACHINED PARTS,5000.0,7612.0,1702.0,1800000000000.0,498806.9614,99.76139229,0.099761392
2009.0,3823.0,170.0,Industrial Process Controls,3025.0,19662.0,1692.0,1790000000000.0,495876.2507,163.9260333,0.163926033
1983.0,3542.0,120.0,TOOLS THAT LIFT-STRETCH,5400.0,7619.0,1689.0,1780000000000.0,494997.0375,91.66611806,0.091666118
1999.0,3823.0,230.0,electronic measuring equipment and sensors,3000.0,8312.0,1635.0,1730000000000.0,479171.1997,159.7237332,0.159723733
1998.0,3471.0,48.0,"Quartz Manchining, Grinding, lapping, and polishing",6000.0,7994.0,1631.0,1720000000000.0,477998.9155,79.66648591,0.079666486
1998.0,3452.0,57.0,"Botts, nuts, screws, rivets and washers",4500.0,9748.0,1628.0,1720000000000.0,477119.7022,106.0266005,0.1060266
1992.0,3089.0,175.0,CUSTOM MOLDED PLASTICS,6000.0,7617.0,1622.0,1710000000000.0,475361.2758,79.2268793,0.079226879
2024.0,8322.0,15.0,Food Services,1456.0,16851.0,1601.0,1690000000000.0,469206.7833,322.2574061,0.322257406
2006.0,3724.0,125.0,Aircraft Components,4400.0,18325.0,1600.0,1690000000000.0,468913.7123,106.5712982,0.106571298
2017.0,3087.0,97.0,Food packaging,8760.0,10821.0,1572.0,1660000000000.0,460707.7223,52.59220574,0.052592206
2006.0,3544.0,100.0,CNC Machining of Various Materials,7344.0,16797.0,1564.0,1650000000000.0,458363.1537,62.41328346,0.062413283
2015.0,3451.0,77.0,Machined Parts,4100.0,17170.0,1531.0,1620000000000.0,448691.8084,109.4370264,0.109437026
2024.0,4941.0,20.0,Treated Drinking Water,8760.0,17304.0,1519.0,1600000000000.0,445174.9556,50.81905886,0.050819059
2018.0,3561.0,175.0,Pumps,6000.0,14172.0,1485.0,1570000000000.0,435210.5392,72.53508987,0.07253509
1996.0,3452.0,85.0,exhaust system fasteners,3000.0,7138.0,1480.0,1560000000000.0,433745.1839,144.581728,0.144581728
2011.0,8711.0,70.0,Tooling Equipment & Interior Automobile Parts,5616.0,14665.0,1476.0,1560000000000.0,432572.8996,77.02508896,0.077025089
1994.0,3544.0,100.0,"dies, tools, jigs",5500.0,7551.0,1474.0,1560000000000.0,431986.7574,78.54304681,0.078543047
1988.0,3089.0,125.0,PLASTIC PACKAGING,6000.0,7440.0,1472.0,1550000000000.0,431400.6153,71.90010255,0.071900103
1985.0,3641.0,110.0,ELECTRODE ASSEMBLIES,2400.0,9518.0,1465.0,1550000000000.0,429349.1178,178.8954658,0.178895466
1989.0,3545.0,85.0,CNC GEAR ANALYZER,4500.0,6426.0,1448.0,1530000000000.0,424366.9096,94.30375769,0.094303758
1994.0,3714.0,100.0,motor vehicle body side molding,6000.0,7257.0,1446.0,1530000000000.0,423780.7675,70.63012791,0.070630128
2012.0,3823.0,250.0,"Load, torque, and pressure sensors",6400.0,10978.0,1442.0,1520000000000.0,422608.4832,66.0325755,0.066032575
2020.0,3672.0,126.0,Circuits and Cables,3500.0,10079.0,1436.0,1520000000000.0,420850.0568,120.2428734,0.120242873
2002.0,3569.0,250.0,Robotic Systems,3432.0,12488.0,1431.0,1510000000000.0,419384.7014,122.1983396,0.12219834
1985.0,2731.0,190.0,DATA PROCESSING,2300.0,9323.0,1424.0,1500000000000.0,417333.2039,181.4492191,0.181449219
2000.0,2752.0,51.0,commercial printed products,6864.0,9280.0,1413.0,1490000000000.0,414109.4222,60.33062677,0.060330627
2024.0,4952.0,20.0,Wastewater Treatment,8760.0,15201.0,1370.0,1450000000000.0,401507.3661,45.83417422,0.045834174
1991.0,3493.0,36.0,COMPRESSION SPRINGS,3000.0,6070.0,1368.0,1440000000000.0,400921.224,133.640408,0.133640408
1999.0,3621.0,125.0,Metal castings for electric motors,3600.0,6573.0,1333.0,1410000000000.0,390663.7365,108.5177046,0.108517705
2022.0,3089.0,90.0,Injection Molding / Glass,4160.0,9380.0,1329.0,1400000000000.0,389491.4523,93.62775295,0.093627753
1987.0,3089.0,70.0,INJECTION MOLDED PARTS,6240.0,6686.0,1292.0,1360000000000.0,378647.8227,60.68074081,0.060680741
1995.0,3585.0,250.0,specialty semi-trailers,3000.0,6426.0,1288.0,1360000000000.0,377475.5384,125.8251795,0.125825179
1993.0,3599.0,130.0,Turbine Parts,6000.0,6701.0,1283.0,1350000000000.0,376010.183,62.66836384,0.062668364
2012.0,3398.0,10.0,Vacuum Impregnation,4500.0,10820.0,1279.0,1350000000000.0,374837.8988,83.29731083,0.083297311
2019.0,3724.0,350.0,Air Craft Engine Components,8760.0,13271.0,1276.0,1350000000000.0,373958.6855,42.68934766,0.042689348
2012.0,3714.0,150.0,Automotive Transmission Components,5000.0,11708.0,1272.0,1340000000000.0,372786.4013,74.55728025,0.07455728
2001.0,2672.0,65.0,"Pressure senstive flexographic printing on labels, tapes and",6000.0,10910.0,1264.0,1330000000000.0,370441.8327,61.74030545,0.061740305
1993.0,3599.0,38.0,aircraft flight control hardwar,6000.0,4725.0,1261.0,1330000000000.0,369562.6195,61.59376991,0.06159377
2002.0,2541.0,50.0,Pont of purchase display cabinetry,2500.0,8641.0,1256.0,1330000000000.0,368097.2641,147.2389057,0.147238906
2016.0,3829.0,62.0,Metrology Machines,2000.0,8114.0,1229.0,1300000000000.0,360184.3452,180.0921726,0.180092173
2003.0,3544.0,90.0,Machined parts and systems,5000.0,9860.0,1220.0,1290000000000.0,357546.7056,71.50934112,0.071509341
1991.0,3679.0,300.0,FUSES FOR MISSILES,4200.0,5575.0,1210.0,1280000000000.0,354615.9949,84.43237974,0.08443238
1992.0,2221.0,172.0,AUTOMOTIVE CARPETS,4000.0,5606.0,1204.0,1270000000000.0,352857.5685,88.21439212,0.088214392
2014.0,3842.0,519.0,Fire Protection Clothing,6864.0,11978.0,1198.0,1260000000000.0,351099.1421,51.15080741,0.051150807
2017.0,3714.0,141.0,"Powertrain, Balance Shaft Components",8400.0,7513.0,1188.0,1250000000000.0,348168.4314,41.44862278,0.041448623
1983.0,3679.0,65.0,ELECTRONIC COMPONENTS,2500.0,5618.0,1182.0,1250000000000.0,346410.0049,138.564002,0.138564002
2003.0,3999.0,70.0,Molded plastic parts,5880.0,7924.0,1171.0,1240000000000.0,343186.2232,58.36500394,0.058365004
1984.0,3083.0,85.0,EXTRUDED PLASTIC SHEETS,6000.0,6675.0,1162.0,1230000000000.0,340548.5835,56.75809726,0.056758097
1989.0,3499.0,80.0,ASSEMBLY OF MECHANICAL DEVICE,6000.0,4949.0,1122.0,1180000000000.0,328825.7407,54.80429012,0.05480429
2001.0,3599.0,80.0,Automation Equipments,2475.0,6839.0,1102.0,1160000000000.0,322964.3193,130.4906341,0.130490634
1994.0,3442.0,110.0,windows for mobile homes,3250.0,5727.0,1099.0,1160000000000.0,322085.1061,99.10310958,0.09910311
2003.0,3089.0,26.0,injection molded plastic parts,4160.0,7641.0,1083.0,1140000000000.0,317395.969,76.29710793,0.076297108
1989.0,2711.0,50.0,COMMERCIAL PRINTING,5000.0,4737.0,1065.0,1120000000000.0,312120.6897,62.42413795,0.062424138
1985.0,3471.0,16.0,INDUSTRIAL COATING,2250.0,5778.0,1051.0,1110000000000.0,308017.6948,136.8967532,0.136896753
2016.0,3089.0,110.0,Electrical Boxes and Enclosures,6000.0,8034.0,1038.0,1100000000000.0,304207.7708,50.70129514,0.050701295
1989.0,3829.0,300.0,MEDICAL INSTRUMENTS,2000.0,4495.0,1030.0,1090000000000.0,301863.2023,150.9316011,0.150931601
1982.0,3599.0,40.0,CUSTOM METAL FABRICATION,2325.0,3561.0,1029.0,1090000000000.0,301570.1312,129.7075833,0.129707583
2009.0,3599.0,105.0,Water Softeners,6120.0,12830.0,1017.0,1070000000000.0,298053.2784,48.70151607,0.048701516
2015.0,3296.0,170.0,Acoustic and Thermal Insulation,5500.0,7928.0,1002.0,1060000000000.0,293657.2123,53.39222042,0.05339222
2003.0,3089.0,105.0,Injection molded parts assembly,7344.0,7104.0,995.0,1050000000000.0,291605.7148,39.70666051,0.039706661
2023.0,3444.0,120.0,Metal Fabrication,6864.0,9205.0,986.0,1040000000000.0,288968.0752,42.09907855,0.042099079
1986.0,3599.0,65.0,PRECISION MACHINING,6000.0,5723.0,979.0,1030000000000.0,286916.5777,47.81942962,0.04781943
2001.0,3089.0,54.0,plastic parts,6000.0,5928.0,963.0,1020000000000.0,282227.4406,47.03790676,0.047037907
1982.0,3089.0,49.0,PLASTIC PARTS-MOLDED,5700.0,4460.0,962.0,1010000000000.0,281934.3695,49.46217009,0.04946217
2010.0,2499.0,30.0,Wood products,7488.0,12343.0,941.0,993000000000.0,275779.877,36.8295776,0.036829578
1998.0,3548.0,70.0,"Electric Motor Manufacturing equipment, Visual flow indicato",2205.0,4672.0,935.0,986000000000.0,274021.4506,124.2727667,0.124272767
2019.0,4941.0,18.0,Water,8760.0,5803.0,928.0,979000000000.0,271969.9531,31.0467983,0.031046798
1992.0,3469.0,66.0,METAL PRODUCTS,4000.0,4604.0,920.0,971000000000.0,269625.3846,67.40634614,0.067406346
1995.0,3568.0,60.0,"swivels, loader arms, visi-flo",6300.0,5346.0,909.0,959000000000.0,266401.6028,42.2859687,0.042285969
2022.0,3672.0,200.0,Circuits and Cable Harnesses,5000.0,7925.0,896.0,945000000000.0,262591.6789,52.51833577,0.052518336
1982.0,2759.0,160.0,COMMERCIAL PRINTING PDTS,7400.0,3050.0,878.0,926000000000.0,257316.3996,34.77248643,0.034772486
2000.0,3699.0,85.0,Ultrasonic machining of silicon,6600.0,4952.0,863.0,911000000000.0,252920.3336,38.32126266,0.038321263
2019.0,3452.0,90.0,Automotive Fasteners,4000.0,7126.0,842.0,888000000000.0,246765.8411,61.69146027,0.06169146
1988.0,3612.0,130.0,POWER SYSTEMS,2080.0,4749.0,839.0,885000000000.0,245886.6279,118.2147249,0.118214725
1997.0,3089.0,40.0,inflatable bladders,6000.0,4209.0,829.0,875000000000.0,242955.9172,40.49265286,0.040492653
1998.0,3566.0,24.0,"Gears, Sprockets, Splines, & Racks",3300.0,4152.0,790.0,833000000000.0,231526.1454,70.15943801,0.070159438
1997.0,2752.0,160.0,Commercial Printing,6000.0,4927.0,786.0,829000000000.0,230353.8612,38.39231019,0.03839231
1995.0,2621.0,107.0,paper rolls,6000.0,4154.0,777.0,820000000000.0,227716.2215,37.95270359,0.037952704
1982.0,2752.0,150.0,COMMERICAL PRINTERS,3750.0,3507.0,766.0,808000000000.0,224492.4398,59.8646506,0.059864651
1991.0,3545.0,100.0,DIES FOR BEVERAGE CANS,5500.0,3641.0,761.0,803000000000.0,223027.0844,40.55037898,0.040550379
1997.0,2671.0,50.0,Labels & Tags,7800.0,4586.0,756.0,798000000000.0,221561.7291,28.40534988,0.02840535
1990.0,3089.0,84.0,INJECTION MOLDED PARTS,6000.0,3787.0,720.0,760000000000.0,211011.1705,35.16852842,0.035168528
1998.0,3569.0,35.0,Robotic systems for premium casting industry,3150.0,3450.0,714.0,753000000000.0,209252.7441,66.42944257,0.066429443
2013.0,3672.0,85.0,Contract manufacturer primarily circuits and cables,2250.0,6716.0,711.0,750000000000.0,208373.5309,92.61045817,0.092610458
1989.0,3559.0,70.0,CUSTOM MADE MACHINES,4300.0,3163.0,703.0,742000000000.0,206028.9623,47.91371217,0.047913712
2023.0,3081.0,70.0,Polymers,8112.0,7403.0,702.0,741000000000.0,205735.8913,25.36191953,0.02536192
1983.0,3069.0,25.0,RUBBER SEALS,2100.0,3206.0,698.0,736000000000.0,204563.607,97.41124142,0.097411241
1994.0,3089.0,90.0,molded plastic parts,7000.0,3419.0,660.0,696000000000.0,193426.9063,27.63241519,0.027632415
1995.0,3999.0,50.0,recycled paper and metal,2500.0,3484.0,644.0,679000000000.0,188737.7692,75.49510768,0.075495108
2023.0,2821.0,7.0,Thermoplastic polymers and resins,2210.0,7338.0,634.0,669000000000.0,185807.0585,84.07559208,0.084075592
1995.0,3599.0,40.0,"fans, dampers, ac for nuclear plants",3500.0,3538.0,592.0,625000000000.0,173498.0735,49.57087815,0.049570878
1995.0,3589.0,140.0,aqueous degreasing washers,3400.0,3063.0,562.0,593000000000.0,164705.9414,48.44292395,0.048442924
2012.0,3469.0,45.0,Metal Fabrication,4000.0,4827.0,521.0,550000000000.0,152690.0276,38.17250689,0.038172507
1999.0,3086.0,110.0,EPS food packaging,8568.0,2653.0,521.0,550000000000.0,152690.0276,17.82096493,0.017820965
2000.0,3086.0,150.0,Custom structural foam plastic injection molding,8568.0,2950.0,517.0,545000000000.0,151517.7433,17.68414371,0.017684144
2008.0,3544.0,12.0,"Tooling for Foundries (Wood, Metal, and Plastic)",2200.0,6543.0,516.0,544000000000.0,151224.6722,68.73848737,0.068738487
2000.0,3495.0,60.0,precision mechanical springs and formed wire components,4750.0,2470.0,511.0,539000000000.0,149759.3169,31.52827723,0.031528277
2022.0,3599.0,50.0,Machining,6240.0,3872.0,503.0,531000000000.0,147414.7483,23.62415838,0.023624158
2013.0,3089.0,22.0,"Plastic Mirrors, Skylights",1872.0,3606.0,481.0,507000000000.0,140967.1848,75.30298331,0.075302983
2023.0,7922.0,9.0,Theatrical Productions,1586.0,6223.0,479.0,505000000000.0,140381.0426,88.51263721,0.088512637
1986.0,3845.0,130.0,AUTO PULMONARY INSTRUMENTS,2510.0,2791.0,468.0,494000000000.0,137157.2608,54.64432703,0.054644327
1984.0,2426.0,53.0,LUMBER-SAWMILL OPERATION,,2486.0,430.0,454000000000.0,126020.5602,#DIV/0!,#DIV/0!
2018.0,3061.0,120.0,Molded Rubber Goods,6000.0,3378.0,423.0,446000000000.0,123969.0627,20.66151045,0.02066151
2018.0,3061.0,21.0,Extruded Rubber Profile,6000.0,2132.0,391.0,413000000000.0,114590.7884,19.09846474,0.019098465
2001.0,3089.0,115.0,Custom blow molded plastic parts,8568.0,3406.0,380.0,401000000000.0,111367.0067,12.99801665,0.012998017
2001.0,3084.0,45.0,Corrugated polyethylene tubing,6600.0,2307.0,372.0,392000000000.0,109022.4381,16.51855123,0.016518551
2014.0,2821.0,28.0,Recycled Plastics,8760.0,4138.0,349.0,368000000000.0,102281.8035,11.67600496,0.011676005
1989.0,3555.0,75.0,COMMERCIAL ADVERTISEMENT,6500.0,1580.0,332.0,350000000000.0,97299.5953,14.96916851,0.014969169
1991.0,3291.0,83.0,ABRASIVE PRODUCTS,2800.0,1540.0,326.0,344000000000.0,95541.16888,34.12184603,0.034121846
1983.0,2752.0,100.0,SHEET-FED & WEB PRINTING,4400.0,1320.0,272.0,287000000000.0,79715.33109,18.1171207,0.018117121
1998.0,3544.0,43.0,Die sets for can tooling,6600.0,1419.0,271.0,286000000000.0,79422.26002,12.03367576,0.012033676
2004.0,2752.0,193.0,Pneumatic cylinder parts,6000.0,2841.0,265.0,280000000000.0,77663.8336,12.94397227,0.012943972
1990.0,3599.0,30.0,PRECISION MACHINED PARTS,4700.0,1165.0,242.0,255000000000.0,70923.19898,15.09004234,0.015090042
1982.0,3714.0,300.0,AUTOMOTIVE PRESSURE SWITCHES,4160.0,1011.0,231.0,244000000000.0,67699.41721,16.27389837,0.016273898
1989.0,3544.0,75.0,VACUUM DEPOSITION MACHINES,6000.0,853.0,181.0,191000000000.0,53045.8637,8.840977284,0.008840977
2024.0,5044.0,20.0,Office Equipment,2340.0,3695.0,172.69,182000000000.0,50610.44311,21.62839449,0.021628394
1988.0,3469.0,14.0,APPLIANCE PARTS,4335.0,773.0,158.0,167000000000.0,46305.22909,10.68171375,0.010681714
1985.0,3089.0,47.0,MOLDED PLASTIC PARTS,6240.0,835.0,142.0,150000000000.0,41616.09196,6.669245507,0.006669246
1982.0,3089.0,207.0,CUSTOM PLASTIC MOLDERS,6000.0,600.0,138.0,146000000000.0,40443.80768,6.740634614,0.006740635
1993.0,3679.0,62.0,electronic filters,2250.0,530.0,122.0,129000000000.0,35754.67056,15.89096469,0.015890965
2003.0,3089.0,130.0,injection molded automotive parts,5760.0,253.0,22.0,23211228758.0,6447.563544,1.119368671,0.001119369
2024.0,8661.0,10.0,Religious services and worship,2158.0,20298.0,16.0,16880893642.0,4689.137123,2.172908769,0.002172909
1990.0,2752.0,76.0,COMMERCIAL PRINTING,4000.0,121.0,16.0,16880893642.0,4689.137123,1.172284281,0.001172284
1990.0,2295.0,514.0,VINYL WALL COVERINGS,6000.0,,,0.0,0.0,0,0
1984.0,2514.0,500.0,JUVENILE FURNITURE,6000.0,,,0.0,0.0,0,0
2000.0,3089.0,330.0,plastic injection molded food containers,8400.0,,,0.0,0.0,0,0
2020.0,3081.0,280.0,Plasticware,8760.0,,,0.0,0.0,0,0
2000.0,3524.0,260.0,mechanical drive system components and garden equipment,6000.0,,,0.0,0.0,0,0
1990.0,3432.0,230.0,ZINC CASTINGS,6000.0,,,0.0,0.0,0,0
1982.0,3625.0,218.0,AUTOMATIC CONTROL EQUIPMENT,5200.0,,,0.0,0.0,0,0
1982.0,3599.0,216.0,CUSTOMIZED MACHINERY,4000.0,,,0.0,0.0,0,0
1991.0,3089.0,215.0,PVC EXTRUSIONS,8400.0,,,0.0,0.0,0,0
2008.0,3341.0,210.0,Aluminum Recycling,8736.0,,,0.0,0.0,0,0
1982.0,3724.0,207.0,AIRCRAFT ENGINE PARTS,2340.0,,,0.0,0.0,0,0
1982.0,3569.0,200.0,INDUSTRIAL AGITATORS,6000.0,,,0.0,0.0,0,0
1990.0,2711.0,200.0,NEWSPAPER PUBLISHING,8700.0,,,0.0,0.0,0,0
1992.0,3442.0,200.0,STEEL DOORS,8300.0,,,0.0,0.0,0,0
2002.0,3469.0,200.0,Metal stampings,4500.0,,,0.0,0.0,0,0
2001.0,3089.0,195.0,Injection molded thermoplastics,5760.0,,,0.0,0.0,0,0
2020.0,3061.0,192.0,Rubber Product,7344.0,,,0.0,0.0,0,0
1984.0,3086.0,178.0,FOAM FOOD CONTAINERS,8400.0,,,0.0,0.0,0,0
1985.0,3544.0,160.0,ENGINE MANIFOLDS,6000.0,,,0.0,0.0,0,0
2000.0,3089.0,160.0,Polymer pellets for injection molding,6864.0,,,0.0,0.0,0,0
1986.0,3084.0,156.0,PLASTIC PIPE & PIPE FITTINGS,8544.0,,,0.0,0.0,0,0
1990.0,3728.0,151.0,PARTS FOR AIRCRAFT,6000.0,,,0.0,0.0,0,0
1989.0,3672.0,150.0,CIRCUIT BOARDS,2250.0,,,0.0,0.0,0,0
2000.0,3365.0,150.0,Aluminum sand and permanent mold castings,4000.0,,,0.0,0.0,0,0
2004.0,3316.0,143.0,Flat-rolled steel,4860.0,,,0.0,0.0,0,0
1992.0,2435.0,142.0,WOOD VENEERS,3920.0,,,0.0,0.0,0,0
1991.0,2761.0,140.0,BUSINESS FORMS,4600.0,,,0.0,0.0,0,0
1988.0,3545.0,137.0,INDUSTRIAL KNIVES & WAY BARS,4000.0,,,0.0,0.0,0,0
2009.0,3089.0,135.0,plastic containers,8400.0,,,0.0,0.0,0,0
1982.0,3679.0,130.0,PRINTED CIRCUIT BOARDS,5880.0,,,0.0,0.0,0,0
1982.0,3663.0,122.0,RADIO TRANSMITTERS,6000.0,,,0.0,0.0,0,0
2000.0,3089.0,120.0,Custom injection molding,6000.0,,,0.0,0.0,0,0
2000.0,3321.0,120.0,"Gray, Ductile, Alloy, Steel & Iron Casting",6240.0,,,0.0,0.0,0,0
