Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2022,1,14,20,30,0,0,0,-3.3,-2,994,90.89,61,4,0.16
2022,1,14,21,30,0,0,0,-4.3,-2.7,994,88.46,62,4.1,0.16
2022,1,14,22,30,0,0,0,-5.4,-3.2,995,84.8,59,4.1,0.16
2022,1,14,23,30,0,0,0,-6.2,-3.5,995,81.59,55,4.1,0.16
2022,1,15,0,30,0,0,0,-6.9,-3.8,995,79.24,51,4.3,0.16
2022,1,15,1,30,0,0,0,-7.6,-4,995,76.3,48,4.5,0.16
2022,1,15,2,30,0,0,0,-8.2,-4.2,996,73.86,47,4.7,0.16
2022,1,15,3,30,0,0,0,-8.7,-4.4,996,71.9,45,4.9,0.16
2022,1,15,4,30,0,0,0,-9,-4.6,996,71.1,44,5,0.16
2022,1,15,5,30,0,0,0,-9.2,-4.6,997,70.15,45,5,0.16
2022,1,15,6,30,0,0,0,-9.3,-4.7,997,70,48,4.9,0.16
2022,1,15,7,30,0,0,0,-9.4,-4.7,998,69.69,50,4.9,0.16
2022,1,15,8,30,5,38,38,-9.5,-4.5,998,68.2,51,5,0.16
2022,1,15,9,30,176,116,158,-9.6,-3.8,999,64.1,54,5.2,0.16
2022,1,15,10,30,425,138,293,-9.8,-3,999,59.37,56,5.3,0.16
2022,1,15,11,30,115,201,253,-10.1,-2.3,998,55.07,56,5.1,0.16
2022,1,15,12,30,46,218,240,-10.3,-1.7,997,52.06,56,4.8,0.16
2022,1,15,13,30,1,167,167,-10,-1.3,997,51.43,57,4.5,0.16
2022,1,15,14,30,104,164,207,-9.9,-1.2,996,51.63,56,4.4,0.16
2022,1,15,15,30,795,57,306,-9.8,-1.7,996,53.86,53,4.2,0.16
2022,1,15,16,30,621,42,150,-9.7,-2.9,997,59.56,51,3.7,0.16
2022,1,15,17,30,117,10,12,-8.9,-4.1,997,69.37,47,3.3,0.16
2022,1,15,18,30,0,0,0,-8.8,-4.9,997,74.28,45,3.5,0.16
2022,1,15,19,30,0,0,0,-8.9,-5.5,997,77.14,45,3.8,0.16
2022,1,15,20,30,0,0,0,-9.1,-6.1,996,79.3,49,3.9,0.16
2022,1,15,21,30,0,0,0,-9.4,-6.7,996,81.37,54,3.7,0.16
2022,1,15,22,30,0,0,0,-9.7,-7.2,996,82.41,58,3.6,0.16
2022,1,15,23,30,0,0,0,-10.2,-7.7,995,82.55,58,3.7,0.16
2022,1,16,0,30,0,0,0,-10.7,-8.2,994,82.27,58,3.7,0.16
2022,1,16,1,30,0,0,0,-11.1,-8.5,994,81.52,61,3.3,0.16
2022,1,16,2,30,0,0,0,-11.4,-8.6,993,80.3,64,3,0.16
2022,1,16,3,30,0,0,0,-11.6,-8.8,992,80.2,61,3.1,0.16
2022,1,16,4,30,0,0,0,-11.9,-9,991,79.71,55,3.3,0.16
2022,1,16,5,30,0,0,0,-12,-9.2,990,80.2,56,3.2,0.16
2022,1,16,6,30,0,0,0,-12,-9.4,990,81.62,60,3,0.16
2022,1,16,7,30,0,0,0,-11.9,-9.3,989,81.3,60,3.1,0.16
2022,1,16,8,30,423,29,66,-11.5,-8.2,988,76.82,58,3.3,0.16
2022,1,16,9,30,703,51,222,-10.2,-5.8,987,70.84,64,3.2,0.16
2022,1,16,10,30,793,69,360,-8,-2.8,986,67.17,77,3.3,0.16
2022,1,16,11,30,204,204,296,-6.1,-0.3,985,65.15,82,3.2,0.16
2022,1,16,12,30,4,110,112,-4.6,1.3,983,64.75,78,3.2,0.16
2022,1,16,13,30,2,79,80,-3.6,1.9,981,66.73,71,3.1,0.16
2022,1,16,14,30,0,32,32,-3.1,1.8,980,70.03,64,3,0.16
2022,1,16,15,30,0,32,32,-2.7,1.2,979,75.09,55,2.6,0.16
2022,1,16,16,30,0,16,16,-2.2,0.2,979,84,46,2.1,0.16
2022,1,16,17,30,0,2,2,-2.2,-0.6,979,89.24,39,2.3,0.16
2022,1,16,18,30,0,0,0,-2.3,-0.9,978,90.2,30,2.9,0.16
2022,1,16,19,30,0,0,0,-2.4,-1.2,978,91.46,23,3.1,0.75
2022,1,16,20,30,0,0,0,-2.6,-1.4,977,91.36,15,3.3,0.75
2022,1,16,21,30,0,0,0,-2.9,-1.8,975,91.94,181,3.4,0.75
2022,1,16,22,30,0,0,0,-3.3,-2.1,974,91.71,345,3.8,0.75
2022,1,16,23,30,0,0,0,-3.7,-2.7,974,92.63,332,4.5,0.75
2022,1,17,0,30,0,0,0,-4.5,-3.5,973,92.56,323,5.2,0.75
2022,1,17,1,30,0,0,0,-5.6,-4.4,973,91.49,317,5.6,0.75
2022,1,17,2,30,0,0,0,-6.6,-5,973,88.83,313,5.6,0.75
2022,1,17,3,30,0,0,0,-7.2,-5.1,973,85.35,309,5.5,0.75
2022,1,17,4,30,0,0,0,-7.5,-5.1,974,83.27,305,5.5,0.75
2022,1,17,5,30,0,0,0,-7.6,-4.9,975,81.5,300,5.3,0.75
2022,1,17,6,30,0,0,0,-7.3,-4.8,976,82.35,295,5.2,0.75
2022,1,17,7,30,0,0,0,-7,-4.6,977,83.51,291,5.2,0.75
2022,1,17,8,30,0,26,26,-6.5,-4.1,978,83.27,289,5.7,0.75
2022,1,17,9,30,3,96,97,-6.1,-3.4,978,81.42,290,6.5,0.75
2022,1,17,10,30,0,40,40,-6,-2.8,979,78.49,292,7,0.75
2022,1,17,11,30,0,66,66,-6.1,-2.2,979,74.69,294,7.1,0.75
2022,1,17,12,30,0,86,86,-5.9,-1.6,979,72.55,294,7.3,0.75
2022,1,17,13,30,0,82,82,-5.6,-1.2,980,72.14,294,7.3,0.75
2022,1,17,14,30,0,60,60,-5.4,-1,981,71.94,293,7.1,0.75
2022,1,17,15,30,0,35,35,-5.4,-1.2,982,73.34,291,6.5,0.75
2022,1,17,16,30,0,19,19,-5.3,-1.9,983,77.32,287,5.7,0.75
2022,1,17,17,30,0,6,6,-5.4,-2.5,984,80.59,283,5.1,0.75
2022,1,17,18,30,0,0,0,-5.5,-2.9,985,82.39,281,4.9,0.75
2022,1,17,19,30,0,0,0,-5.6,-3.3,986,84.3,280,4.5,0.74
2022,1,17,20,30,0,0,0,-5.7,-3.9,987,87.02,279,4.1,0.74
2022,1,17,21,30,0,0,0,-6,-4.5,987,89.16,279,3.6,0.74
2022,1,17,22,30,0,0,0,-6.1,-4.6,988,88.95,279,3.4,0.74
2022,1,17,23,30,0,0,0,-6.2,-4.5,988,87.84,279,3.2,0.74
2022,1,18,0,30,0,0,0,-6.3,-4.5,988,87.27,279,3,0.74
2022,1,18,1,30,0,0,0,-6.4,-4.5,989,86.67,278,2.8,0.74
2022,1,18,2,30,0,0,0,-6.5,-4.7,989,87.39,276,2.4,0.74
2022,1,18,3,30,0,0,0,-6.6,-5,990,88.58,272,2.1,0.74
2022,1,18,4,30,0,0,0,-6.7,-5.5,990,91.3,264,1.8,0.74
2022,1,18,5,30,0,0,0,-6.8,-6.1,990,94.9,251,1.7,0.74
2022,1,18,6,30,0,0,0,-6.8,-6.7,991,99.3,239,1.7,0.74
2022,1,18,7,30,0,0,0,-6.7,-6.2,992,95.97,228,2.2,0.74
2022,1,18,8,30,362,34,67,-6.4,-4.3,992,85.34,218,3.2,0.74
2022,1,18,9,30,27,152,159,-5.5,-2,993,77.19,212,3.9,0.74
2022,1,18,10,30,690,109,366,-5,-0.2,993,70.13,207,4.1,0.74
2022,1,18,11,30,48,291,313,-4.6,1.1,992,65.87,201,4.2,0.74
2022,1,18,12,30,138,342,410,-4.1,2.2,991,63.12,196,4.4,0.74
2022,1,18,13,30,810,114,507,-3.6,2.8,990,62.69,193,4.6,0.74
2022,1,18,14,30,768,105,432,-3.2,3,990,63.71,189,4.7,0.74
2022,1,18,15,30,181,179,238,-2.7,2.4,989,68.93,184,4.2,0.74
2022,1,18,16,30,536,55,154,-2,1,989,80.51,176,3.7,0.74
2022,1,18,17,30,125,13,16,-2.2,0,989,84.94,172,4.2,0.74
2022,1,18,18,30,0,0,0,-2.2,-0.3,989,87.23,171,5,0.74
2022,1,18,19,30,0,0,0,-2,-0.6,988,89.96,173,5.3,0.16
2022,1,18,20,30,0,0,0,-2,-0.8,988,91.69,177,5.4,0.16
2022,1,18,21,30,0,0,0,-1.9,-0.7,987,91.48,183,5.4,0.16
2022,1,18,22,30,0,0,0,-1.7,-0.3,987,90.56,191,5.4,0.16
2022,1,18,23,30,0,0,0,-1.2,0.2,987,90.03,198,5.4,0.16
2022,1,19,0,30,0,0,0,-0.8,0.7,987,89.86,205,5.4,0.16
2022,1,19,1,30,0,0,0,-0.3,1.2,986,89.93,209,5.5,0.16
2022,1,19,2,30,0,0,0,0.2,1.5,986,91.32,211,5.5,0.16
2022,1,19,3,30,0,0,0,0.7,1.7,986,92.86,212,5.5,0.16
2022,1,19,4,30,0,0,0,1,1.8,986,94.16,213,5.3,0.16
2022,1,19,5,30,0,0,0,1.2,1.8,986,95.58,215,5.1,0.16
2022,1,19,6,30,0,0,0,1.4,2,986,95.55,219,4.9,0.16
2022,1,19,7,30,0,0,0,1.6,2.3,987,94.88,223,4.7,0.16
2022,1,19,8,30,78,27,34,1.8,3.1,987,91.12,230,4.7,0.16
2022,1,19,9,30,523,67,197,2.3,4.2,988,87.48,246,4.7,0.16
2022,1,19,10,30,698,88,349,3,5.5,988,83.98,263,4.8,0.16
2022,1,19,11,30,182,212,296,3.4,6.5,988,80.46,276,4.8,0.16
2022,1,19,12,30,475,167,404,3,6.7,988,77.01,285,4.8,0.16
2022,1,19,13,30,300,230,376,1.9,6,988,75.05,295,4.5,0.16
2022,1,19,14,30,157,226,293,0.6,4.6,988,75.03,307,4,0.16
2022,1,19,15,30,147,171,219,-0.7,2.9,989,76.94,318,3.8,0.16
2022,1,19,16,30,6,66,67,-1.9,1.3,990,79.02,322,4,0.16
2022,1,19,17,30,0,5,5,-3,0.1,991,79.67,325,4.5,0.16
2022,1,19,18,30,0,0,0,-4.3,-0.9,992,77.72,331,5.4,0.16
2022,1,19,19,30,0,0,0,-5.8,-1.8,993,74.33,338,5.9,0.16
2022,1,19,20,30,0,0,0,-7,-2.6,994,71.62,343,5.9,0.16
2022,1,19,21,30,0,0,0,-7.9,-3.2,994,70.02,348,5.7,0.16
2022,1,19,22,30,0,0,0,-8.4,-3.7,995,69.84,353,5.8,0.16
2022,1,19,23,30,0,0,0,-9,-4.1,996,68.94,354,5.6,0.16
2022,1,20,0,30,0,0,0,-9.4,-4.3,997,67.79,352,5.4,0.16
2022,1,20,1,30,0,0,0,-9.8,-4.6,998,67.04,352,5.7,0.16
2022,1,20,2,30,0,0,0,-10.4,-5,998,66.11,354,6,0.16
2022,1,20,3,30,0,0,0,-11,-5.6,999,65.63,356,5.9,0.16
2022,1,20,4,30,0,0,0,-11.7,-6.2,999,65.14,179,5.5,0.16
2022,1,20,5,30,0,0,0,-12.2,-6.7,1000,64.73,1,5.1,0.16
2022,1,20,6,30,0,0,0,-12.6,-7,1001,64.43,4,4.6,0.16
2022,1,20,7,30,0,0,0,-12.7,-6.9,1002,63.39,6,4.4,0.16
2022,1,20,8,30,509,30,78,-12.7,-6.3,1002,60.65,9,4.8,0.16
2022,1,20,9,30,787,49,247,-13,-5.5,1003,55.47,12,5.1,0.16
2022,1,20,10,30,900,59,398,-12.8,-4.7,1003,52.99,12,5,0.16
2022,1,20,11,30,953,64,504,-12.5,-4,1003,51.79,10,4.8,0.16
2022,1,20,12,30,977,63,553,-12.2,-3.6,1003,51.51,8,4.7,0.16
2022,1,20,13,30,977,60,540,-12,-3.5,1003,51.72,8,4.7,0.16
2022,1,20,14,30,946,57,467,-12,-3.7,1003,52.61,9,4.6,0.16
2022,1,20,15,30,708,74,308,-12.1,-4.2,1003,54.36,10,4.4,0.16
2022,1,20,16,30,4,60,61,-12.2,-5,1003,57.13,11,4,0.16
2022,1,20,17,30,0,9,9,-12,-5.7,1004,61.27,14,3.6,0.16
2022,1,20,18,30,0,0,0,-11.5,-6.3,1005,66.84,19,3.3,0.16
2022,1,20,19,30,0,0,0,-11.1,-6.6,1005,70.19,25,3.1,0.16
2022,1,20,20,30,0,0,0,-11,-7,1005,73.4,30,2.9,0.16
2022,1,20,21,30,0,0,0,-10.9,-7.3,1005,75.7,33,2.8,0.16
2022,1,20,22,30,0,0,0,-10.8,-7.7,1005,78.21,36,2.7,0.16
2022,1,20,23,30,0,0,0,-11,-8.2,1005,80.54,39,2.5,0.16
2022,1,21,0,30,0,0,0,-11.2,-8.8,1005,82.64,42,2.3,0.16
2022,1,21,1,30,0,0,0,-11.6,-9.6,1005,85.05,44,2.1,0.16
2022,1,21,2,30,0,0,0,-12.1,-10.1,1005,85.47,46,2,0.16
2022,1,21,3,30,0,0,0,-12.5,-10.5,1005,85.38,48,2,0.16
2022,1,21,4,30,0,0,0,-12.8,-10.8,1005,84.9,48,2,0.16
2022,1,21,5,30,0,0,0,-13.1,-11,1006,84.49,48,2,0.16
2022,1,21,6,30,0,0,0,-13.3,-11.2,1006,84.25,49,2.1,0.16
2022,1,21,7,30,0,0,0,-13.6,-10.7,1007,79.4,54,2.6,0.16
2022,1,21,8,30,553,27,81,-13.4,-9.1,1007,70.91,61,3.4,0.16
2022,1,21,9,30,818,46,253,-13.9,-7.3,1007,59.22,71,3.8,0.16
2022,1,21,10,30,722,96,370,-14.3,-6.1,1007,52.2,77,3.8,0.16
2022,1,21,11,30,11,174,179,-13.7,-5.2,1006,51.29,77,3.7,0.16
2022,1,21,12,30,19,236,246,-13,-4.6,1006,51.8,72,3.5,0.16
2022,1,21,13,30,64,268,300,-12.5,-4.2,1005,52.5,66,3.3,0.16
2022,1,21,14,30,715,119,431,-12.1,-4.1,1005,53.52,60,3.2,0.16
2022,1,21,15,30,891,52,350,-12,-4.6,1005,56.08,58,3,0.16
2022,1,21,16,30,740,41,185,-12.1,-5.9,1005,61.71,58,2.1,0.16
2022,1,21,17,30,273,16,25,-11,-7.4,1005,75.32,59,1.3,0.16
2022,1,21,18,30,0,0,0,-11.4,-8.5,1005,79.82,63,1.1,0.16
2022,1,21,19,30,0,0,0,-12,-9.2,1005,80.06,72,1.1,0.16
2022,1,21,20,30,0,0,0,-12.6,-9.7,1005,79.67,86,1.1,0.16
2022,1,21,21,30,0,0,0,-12.9,-10.2,1004,80.65,102,1.1,0.16
2022,1,21,22,30,0,0,0,-13.1,-10.6,1004,81.6,117,1.1,0.16
2022,1,21,23,30,0,0,0,-13.3,-11,1004,83.1,131,1.1,0.16
2022,1,22,0,30,0,0,0,-13.4,-11.5,1004,85.72,144,1.1,0.16
2022,1,22,1,30,0,0,0,-13.5,-11.9,1003,87.67,159,1.2,0.16
2022,1,22,2,30,0,0,0,-13.6,-12.2,1003,89.23,175,1.2,0.16
2022,1,22,3,30,0,0,0,-13.7,-12.4,1003,90.31,186,1.3,0.16
2022,1,22,4,30,0,0,0,-13.7,-12.6,1002,91.22,195,1.5,0.16
2022,1,22,5,30,0,0,0,-13.8,-12.7,1002,91.39,204,1.6,0.16
2022,1,22,6,30,0,0,0,-13.9,-12.8,1002,91.52,208,1.8,0.16
2022,1,22,7,30,0,0,0,-14,-12.1,1002,86.02,210,2.5,0.16
2022,1,22,8,30,542,28,82,-13.6,-10.1,1002,75.52,209,3.5,0.16
2022,1,22,9,30,484,89,213,-12.7,-7.6,1001,66.59,213,4.4,0.16
2022,1,22,10,30,198,193,269,-12,-5.4,1000,59.98,220,5,0.16
2022,1,22,11,30,353,228,393,-11,-3.8,999,57.31,224,5.4,0.16
2022,1,22,12,30,33,255,272,-10.4,-2.6,998,55.01,230,5.6,0.16
2022,1,22,13,30,18,233,242,-9.9,-1.6,996,53.16,237,5.8,0.16
2022,1,22,14,30,1,71,71,-9.5,-1.1,996,52.96,243,5.8,0.16
2022,1,22,15,30,257,129,216,-9.1,-1.3,995,55.6,246,5.3,0.16
2022,1,22,16,30,40,93,101,-8.4,-2.2,995,62.35,246,4.4,0.16
2022,1,22,17,30,21,10,11,-7.8,-3.2,995,70.4,246,3.8,0.16
2022,1,22,18,30,0,0,0,-7.6,-3.9,995,75.47,246,3.8,0.16
2022,1,22,19,30,0,0,0,-7.6,-4.5,995,78.87,245,3.7,0.15
2022,1,22,20,30,0,0,0,-7.7,-5,994,81.39,244,3.7,0.15
2022,1,22,21,30,0,0,0,-7.8,-5.5,993,84.07,243,3.6,0.15
2022,1,22,22,30,0,0,0,-7.8,-5.9,993,86.43,240,3.5,0.15
2022,1,22,23,30,0,0,0,-7.7,-6,992,87.7,239,3.4,0.15
2022,1,23,0,30,0,0,0,-7.5,-6,991,88.96,241,3.3,0.15
2022,1,23,1,30,0,0,0,-7.3,-5.8,991,89.11,241,3.1,0.15
2022,1,23,2,30,0,0,0,-7.1,-5.7,990,89.51,235,3,0.15
2022,1,23,3,30,0,0,0,-7.1,-5.7,989,89.97,220,3.2,0.15
2022,1,23,4,30,0,0,0,-7,-5.7,988,90.45,203,3.7,0.15
2022,1,23,5,30,0,0,0,-6.9,-5.6,987,90.33,192,4.4,0.15
2022,1,23,6,30,0,0,0,-6.8,-5.3,986,89.35,189,5,0.15
2022,1,23,7,30,0,0,0,-6.6,-4.8,984,87.42,190,5.6,0.15
2022,1,23,8,30,0,22,22,-6.3,-4,983,83.83,196,6,0.15
2022,1,23,9,30,0,46,46,-5.8,-2.8,982,79.56,210,6.1,0.15
2022,1,23,10,30,2,47,48,-4.8,-1.2,982,76.24,238,6.7,0.15
2022,1,23,11,30,0,49,49,-3.5,0,982,77.06,270,7.2,0.15
2022,1,23,12,30,0,63,63,-3,0.4,982,78.05,299,6.9,0.15
2022,1,23,13,30,0,34,34,-3.6,-0.1,982,77.07,324,6.6,0.15
2022,1,23,14,30,0,36,36,-5,-0.9,983,73.91,340,6.4,0.15
2022,1,23,15,30,0,24,24,-6.4,-1.9,984,71.41,346,6,0.15
2022,1,23,16,30,0,14,14,-7.4,-3.1,985,71.96,345,5,0.15
2022,1,23,17,30,0,6,6,-8,-4.3,986,75.44,343,4,0.15
2022,1,23,18,30,0,0,0,-8.3,-5.1,987,78.35,344,3.5,0.15
2022,1,23,19,30,0,0,0,-8.7,-5.7,988,79.09,347,3,0.15
2022,1,23,20,30,0,0,0,-9.3,-6.7,988,81.93,347,2,0.15
2022,1,23,21,30,0,0,0,-9.7,-7.7,988,85.66,341,1,0.15
2022,1,23,22,30,0,0,0,-10.3,-8.3,988,85.81,326,0.7,0.15
2022,1,23,23,30,0,0,0,-10.6,-8.5,988,84.85,281,0.5,0.15
2022,1,24,0,30,0,0,0,-10.8,-8.7,987,84.48,218,0.5,0.15
2022,1,24,1,30,0,0,0,-11,-9.2,987,86.57,187,0.7,0.15
2022,1,24,2,30,0,0,0,-11.2,-9.9,986,90.3,181,1,0.15
2022,1,24,3,30,0,0,0,-11.3,-10.1,986,91.09,179,1.3,0.15
2022,1,24,4,30,0,0,0,-11.2,-9.5,985,87.44,175,2,0.15
2022,1,24,5,30,0,0,0,-10.8,-8.6,984,84,171,3,0.15
2022,1,24,6,30,0,0,0,-10.3,-8,984,83.5,167,3.5,0.15
2022,1,24,7,30,0,0,0,-9.8,-7.5,983,83.37,167,3.8,0.15
2022,1,24,8,30,0,24,24,-9.2,-6.6,982,81.63,171,4,0.15
2022,1,24,9,30,29,94,102,-8.3,-5.4,982,79.93,178,4.4,0.15
2022,1,24,10,30,47,162,180,-7.3,-4.1,981,78.46,186,4.9,0.15
2022,1,24,11,30,83,213,252,-6.2,-2.7,980,76.7,196,5.2,0.15
2022,1,24,12,30,63,177,209,-5.2,-1.2,979,73.98,210,5.4,0.15
2022,1,24,13,30,88,251,296,-3.9,0.2,978,73.8,224,5.4,0.15
2022,1,24,14,30,93,227,269,-2.5,0.9,977,78.24,234,5.1,0.15
2022,1,24,15,30,114,141,180,-1.3,1,978,84.42,240,4.6,0.15
2022,1,24,16,30,8,65,67,-0.7,0.6,978,91.24,245,3.8,0.15
2022,1,24,17,30,0,10,10,-0.5,0.1,979,95.76,251,3.1,0.15
2022,1,24,18,30,0,0,0,-0.4,-0.3,980,99.28,261,2.6,0.15
2022,1,24,19,30,0,0,0,-0.6,-0.6,981,100,276,2.5,0.31
2022,1,24,20,30,0,0,0,-1,-1,982,100,296,2.8,0.31
2022,1,24,21,30,0,0,0,-1.6,-1.6,983,100,311,3.3,0.31
2022,1,24,22,30,0,0,0,-2.6,-2.4,984,98.67,320,3.8,0.31
2022,1,24,23,30,0,0,0,-4,-3.3,984,95.11,325,4.1,0.31
2022,1,25,0,30,0,0,0,-5.2,-4.1,985,91.99,327,3.9,0.31
2022,1,25,1,30,0,0,0,-6.2,-4.8,986,90.09,328,3.7,0.31
2022,1,25,2,30,0,0,0,-6.9,-5.5,988,89.97,327,3.4,0.31
2022,1,25,3,30,0,0,0,-7.5,-6.3,988,90.92,325,3.1,0.31
2022,1,25,4,30,0,0,0,-8.2,-7.2,989,92.24,324,2.7,0.31
2022,1,25,5,30,0,0,0,-9,-8.2,990,94.02,323,2.3,0.31
2022,1,25,6,30,0,0,0,-9.6,-9,991,95.46,321,1.9,0.31
2022,1,25,7,30,0,0,0,-10,-8.7,992,89.97,317,2.2,0.31
2022,1,25,8,30,528,32,88,-9.9,-7.2,993,81.09,313,2.7,0.31
2022,1,25,9,30,791,52,261,-9.3,-5.3,994,73.52,310,2.7,0.31
2022,1,25,10,30,895,65,415,-9.5,-3.8,995,64.66,307,2.6,0.31
2022,1,25,11,30,942,73,523,-9.6,-2.9,995,59.96,301,2.7,0.31
2022,1,25,12,30,970,72,575,-9.4,-2.6,995,59.54,297,3.1,0.31
2022,1,25,13,30,914,74,540,-9.3,-2.5,995,59.53,296,3.4,0.31
2022,1,25,14,30,802,103,466,-9.3,-2.7,995,60.24,298,3.5,0.31
2022,1,25,15,30,618,100,316,-9.5,-3.2,996,61.64,299,3.5,0.31
2022,1,25,16,30,273,70,127,-9.9,-4.1,996,63.81,300,3.1,0.31
2022,1,25,17,30,186,16,24,-10,-5.1,997,68.42,303,2.7,0.31
2022,1,25,18,30,0,0,0,-10.1,-6.4,997,75.23,306,2.5,0.31
2022,1,25,19,30,0,0,0,-10.8,-7.9,998,79.89,309,2.6,0.31
2022,1,25,20,30,0,0,0,-11.8,-9.2,998,81.36,311,2.9,0.31
2022,1,25,21,30,0,0,0,-12.8,-10.3,999,81.73,311,3,0.31
2022,1,25,22,30,0,0,0,-13.8,-11.3,999,82.01,310,2.9,0.31
2022,1,25,23,30,0,0,0,-14.5,-12.2,1000,82.78,308,2.7,0.31
2022,1,26,0,30,0,0,0,-15.1,-13,1000,83.93,305,2.6,0.31
2022,1,26,1,30,0,0,0,-15.7,-13.6,1000,84.28,303,2.5,0.31
2022,1,26,2,30,0,0,0,-16.2,-14.3,1001,85.59,301,2.5,0.31
2022,1,26,3,30,0,0,0,-16.7,-14.8,1001,85.44,302,2.6,0.31
2022,1,26,4,30,0,0,0,-17.2,-15.3,1002,85.52,305,2.6,0.31
2022,1,26,5,30,0,0,0,-17.7,-15.7,1002,84.96,308,2.6,0.31
2022,1,26,6,30,0,0,0,-18,-15.9,1003,83.69,311,2.5,0.31
2022,1,26,7,30,0,0,0,-18.2,-15.6,1004,80.45,315,2.5,0.31
2022,1,26,8,30,565,31,92,-18,-14.5,1005,74.71,317,2.4,0.31
2022,1,26,9,30,823,48,267,-17.2,-12.8,1005,69.51,315,1.9,0.31
2022,1,26,10,30,932,56,424,-16.2,-10.5,1005,62.97,323,1.2,0.31
2022,1,26,11,30,984,59,533,-15.6,-8.5,1004,56.42,318,0.8,0.31
2022,1,26,12,30,1005,60,585,-15.1,-7.5,1004,54.73,285,0.7,0.31
2022,1,26,13,30,1002,59,574,-14.6,-6.8,1003,53.82,254,0.7,0.31
2022,1,26,14,30,975,56,501,-14.4,-6.5,1002,53.56,231,0.7,0.31
2022,1,26,15,30,913,50,373,-14.4,-6.7,1002,54.28,213,0.8,0.31
2022,1,26,16,30,779,40,207,-14.7,-7.5,1002,56.58,196,0.6,0.31
2022,1,26,17,30,377,20,38,-14.2,-8.7,1002,64.68,177,0.6,0.31
2022,1,26,18,30,0,0,0,-14.6,-9.8,1002,67.94,166,0.9,0.31
2022,1,26,19,30,0,0,0,-14.8,-10.7,1002,71.54,166,1.1,0.31
2022,1,26,20,30,0,0,0,-15.2,-11.6,1002,74.85,167,1.2,0.31
2022,1,26,21,30,0,0,0,-15.5,-12.2,1001,76.36,168,1.4,0.31
2022,1,26,22,30,0,0,0,-15.8,-12.6,1001,77.27,170,1.8,0.31
2022,1,26,23,30,0,0,0,-15.9,-12.7,1000,77.26,173,2.2,0.31
2022,1,27,0,30,0,0,0,-15.8,-12.7,1000,77.53,176,2.5,0.31
2022,1,27,1,30,0,0,0,-15.8,-12.9,999,79.09,181,2.6,0.31
2022,1,27,2,30,0,0,0,-15.7,-13.2,999,81.16,186,2.6,0.31
2022,1,27,3,30,0,0,0,-15.8,-13.5,999,82.6,191,2.4,0.31
2022,1,27,4,30,0,0,0,-16,-13.7,999,82.84,195,2.3,0.31
2022,1,27,5,30,0,0,0,-16.1,-13.6,999,81.22,199,2.4,0.31
2022,1,27,6,30,0,0,0,-16.1,-13.3,999,79.37,206,2.6,0.31
2022,1,27,7,30,0,0,0,-15.9,-11.9,998,72.31,209,3.3,0.31
2022,1,27,8,30,201,32,54,-14.7,-9.7,998,66.78,205,3.9,0.31
2022,1,27,9,30,674,65,247,-13.2,-7.2,998,62.2,201,4.1,0.31
2022,1,27,10,30,379,163,314,-11.4,-4.4,997,58.08,211,4.7,0.31
2022,1,27,11,30,256,218,342,-10.8,-2.4,996,52.33,224,5.2,0.31
2022,1,27,12,30,142,250,325,-9.3,-1.3,995,54.45,230,5.2,0.31
2022,1,27,13,30,118,247,308,-7.4,-0.9,994,61.53,234,4.9,0.31
2022,1,27,14,30,0,58,58,-5.7,-0.7,994,69.11,236,4.6,0.31
2022,1,27,15,30,5,95,97,-4.4,-0.9,994,77.1,238,3.8,0.31
2022,1,27,16,30,5,55,56,-3.5,-1.6,994,86.72,239,2.7,0.31
2022,1,27,17,30,0,8,8,-3.5,-2.3,995,91.15,240,2.1,0.31
2022,1,27,18,30,0,0,0,-3.5,-2.6,995,93.37,242,2.1,0.31
2022,1,27,19,30,0,0,0,-3.4,-2.8,995,95.66,246,2,0.78
2022,1,27,20,30,0,0,0,-3.3,-3,995,97.64,255,1.9,0.78
2022,1,27,21,30,0,0,0,-3.3,-3.2,995,99.19,263,1.8,0.78
2022,1,27,22,30,0,0,0,-3.4,-3.4,994,100,269,1.6,0.78
2022,1,27,23,30,0,0,0,-3.5,-3.5,994,100,276,1.6,0.78
2022,1,28,0,30,0,0,0,-3.6,-3.6,994,99.95,287,1.6,0.78
2022,1,28,1,30,0,0,0,-3.8,-3.6,994,98.56,307,1.4,0.78
2022,1,28,2,30,0,0,0,-4,-3.7,994,97.77,332,1.4,0.78
2022,1,28,3,30,0,0,0,-4.2,-3.8,994,96.91,175,1.6,0.78
2022,1,28,4,30,0,0,0,-4.4,-3.8,993,95.36,9,2.1,0.78
2022,1,28,5,30,0,0,0,-4.7,-3.9,993,94.32,14,2.6,0.78
2022,1,28,6,30,0,0,0,-5.1,-4.2,994,93.79,17,3.1,0.78
2022,1,28,7,30,0,0,0,-5.7,-4.4,994,90.93,21,3.8,0.78
2022,1,28,8,30,1,39,39,-6.5,-4.3,994,84.61,26,4.5,0.78
2022,1,28,9,30,13,138,142,-7.4,-4.1,994,77.88,26,4.9,0.78
2022,1,28,10,30,0,126,126,-8,-3.9,994,73.36,23,5,0.78
2022,1,28,11,30,0,218,218,-8.3,-3.7,994,70.39,19,5,0.78
